air_scraped,air_Census Tract (2010),air_Count Listings,air_Sum Accomodations,air_Count Licensed,air_Count Exempt,air_Pct. Licensed,air_Pct. License Exempt,air_Avg. Reviews/Listing,air_Unique Hosts (count),air_Med. Host Distance (km.),air_Med. Price,air_Avg. Price,air_Avg. Avlblty / Next 30d
2019-04-15,1106.01,5,29,0,0,0.0,0.0,34.8,4,10.28,119.0,285.8,18.4
2019-04-15,1106.07,18,63,0,0,0.0,0.0,42.11,16,9.9,85.0,95.61,11.33
2019-04-15,1201.03,24,98,0,0,0.0,0.0,40.62,22,7.33,183.0,215.75,5.46
2019-04-15,1201.04,22,75,0,0,0.0,0.0,55.14,19,7.71,117.5,149.09,2.64
2019-04-15,1201.05,14,63,0,0,0.0,0.0,27.5,12,7.89,147.5,227.93,8.07
2019-04-15,1202.01,50,200,0,0,0.0,0.0,32.64,37,7.28,148.0,159.18,8.06
2019-04-15,1203.01,67,197,0,0,0.0,0.0,30.78,41,6.34,87.0,108.15,6.6
2019-04-15,1204.0,63,248,0,0,0.0,0.0,45.67,54,6.8,150.0,167.98,6.89
2019-04-15,1205.0,24,95,0,0,0.0,0.0,54.38,19,5.83,94.5,131.0,7.79
2019-04-15,1206.0,36,104,0,0,0.0,0.0,59.61,33,6.18,109.0,133.72,7.72
2019-04-15,1207.0,19,57,0,0,0.0,0.0,5.63,17,6.23,110.0,140.16,7.74
2019-04-15,1301.0,15,47,0,0,0.0,0.0,13.33,14,12.47,119.0,111.67,9.93
2019-04-15,1302.0,7,29,0,0,0.0,0.0,50.14,7,11.25,100.0,133.57,7.71
2019-04-15,1303.0,15,42,0,0,0.0,0.0,39.4,8,11.98,55.0,88.67,2.93
2019-04-15,1304.02,14,44,0,0,0.0,0.0,51.93,7,13.15,84.5,101.71,24.21
2019-04-15,1304.04,6,18,0,0,0.0,0.0,54.33,4,12.71,40.5,68.0,11.0
2019-04-15,1304.06,5,15,0,0,0.0,0.0,0.2,5,13.57,90.0,86.8,15.2
2019-04-15,1401.02,2,2,0,0,0.0,0.0,3.0,1,50.07,40.0,40.0,14.0
2019-04-15,1401.05,8,19,0,0,0.0,0.0,25.0,7,11.8,55.5,54.25,8.12
2019-04-15,1401.06,6,16,0,0,0.0,0.0,25.33,3,11.19,51.5,66.0,1.5
2019-04-15,1401.07,1,7,0,0,0.0,0.0,97.0,1,12.98,135.0,135.0,7.0
2019-04-15,1402.01,9,25,0,0,0.0,0.0,8.78,2,14.97,44.0,53.56,1.44
2019-04-15,1402.02,12,42,0,0,0.0,0.0,33.42,9,13.7,75.0,85.08,9.67
2019-04-15,1403.0,12,44,0,0,0.0,0.0,33.33,10,12.14,71.5,108.75,8.33
2019-04-15,1404.0,21,55,0,0,0.0,0.0,33.9,11,2178.01,59.0,86.29,11.71
2019-04-15,9811.0,4,16,0,0,0.0,0.0,3.0,3,8.54,93.5,157.0,7.25
2019-04-15,9812.01,2,19,0,0,0.0,0.0,50.0,2,4372.37,634.5,634.5,16.5
2019-04-15,9812.02,6,25,0,0,0.0,0.0,14.5,6,12.82,190.0,271.5,9.0
2019-04-15,9813.0,3,11,0,0,0.0,0.0,126.0,3,2.59,143.0,140.67,7.0
2019-04-15,9815.01,18,56,0,0,0.0,0.0,18.89,14,3.37,197.5,241.0,7.28
2019-04-15,9817.0,3,8,0,0,0.0,0.0,49.0,3,1.06,220.0,220.0,0.0
2019-04-15,9818.0,53,181,0,0,0.0,0.0,5.02,23,2179.68,207.0,230.04,9.74
2019-05-19,1.0,106,287,0,0,0.0,0.0,20.0,45,20.49,120.0,247.47,7.42
2019-05-19,2.01,31,84,0,0,0.0,0.0,44.65,19,8.87,55.0,75.06,7.94
2019-05-19,2.02,12,39,0,0,0.0,0.0,25.83,10,8.24,93.5,147.0,9.5
2019-05-19,3.01,24,63,0,0,0.0,0.0,27.04,16,9.32,79.5,95.04,13.83
2019-05-19,3.02,36,131,0,0,0.0,0.0,27.67,24,9.09,79.0,100.53,6.58
2019-05-19,4.01,28,73,0,0,0.0,0.0,29.21,24,7.86,79.0,98.39,4.29
2019-05-19,4.02,21,85,0,0,0.0,0.0,46.81,16,8.48,140.0,165.62,9.48
2019-05-19,5.02,30,102,0,0,0.0,0.0,16.83,19,2044.92,186.0,162.33,6.3
2019-05-19,5.03,22,86,0,0,0.0,0.0,17.32,18,7.91,122.5,124.23,6.32
2019-05-19,5.04,34,99,0,0,0.0,0.0,26.5,29,7.57,82.5,98.53,5.47
2019-05-19,6.01,32,83,0,0,0.0,0.0,15.91,25,7.35,61.5,91.72,6.19
2019-05-19,6.02,29,84,0,0,0.0,0.0,15.79,26,7.03,82.0,111.28,3.38
2019-05-19,7.01,57,213,0,0,0.0,0.0,32.77,38,6.8,111.0,251.21,7.81
2019-05-19,7.03,30,88,0,0,0.0,0.0,20.1,22,161.53,75.0,112.57,3.9
2019-05-19,7.04,49,132,0,0,0.0,0.0,23.94,34,6.27,95.0,100.27,5.84
2019-05-19,8.02,103,352,0,0,0.0,0.0,34.71,55,6.16,85.0,154.28,6.73
2019-05-19,8.03,6,25,0,0,0.0,0.0,17.83,6,5.55,115.5,135.83,3.67
2019-05-19,101.03,13,24,0,0,0.0,0.0,15.46,10,3.91,179.0,205.08,9.69
2019-05-19,101.04,69,269,0,0,0.0,0.0,31.54,41,3.09,200.0,247.0,7.23
2019-05-19,102.03,137,557,0,0,0.0,0.0,18.01,28,302.79,260.0,281.38,18.02
2019-05-19,102.04,76,242,0,0,0.0,0.0,21.46,28,354.22,187.0,231.07,12.88
2019-05-19,103.0,5,13,0,0,0.0,0.0,205.0,4,4.58,112.0,140.8,6.2
2019-05-19,104.03,33,85,0,0,0.0,0.0,26.15,28,2.98,165.0,171.12,1.91
2019-05-19,104.04,19,57,0,0,0.0,0.0,12.58,18,3.13,109.0,159.47,2.05
2019-05-19,104.05,12,31,0,0,0.0,0.0,43.42,11,3.23,136.5,138.33,2.25
2019-05-19,104.08,10,29,0,0,0.0,0.0,12.4,10,5.85,117.0,130.8,2.3
2019-05-19,105.0,53,176,0,0,0.0,0.0,37.58,27,2.76,199.0,221.83,7.49
2019-05-19,106.0,131,511,0,0,0.0,0.0,16.45,39,2581.69,299.0,590.39,7.53
2019-05-19,107.01,81,284,0,0,0.0,0.0,39.38,39,2.5,225.0,251.95,4.43
2019-05-19,107.02,36,108,0,0,0.0,0.0,19.64,29,1.98,172.0,212.47,6.64
2019-05-19,108.01,35,105,0,0,0.0,0.0,62.83,31,1.69,209.0,238.77,6.57
2019-05-19,108.02,65,213,0,0,0.0,0.0,40.91,44,2.59,200.0,242.03,6.71
2019-05-19,201.01,92,285,0,0,0.0,0.0,43.98,64,0.93,180.0,225.72,5.48
2019-05-19,202.0,105,351,0,0,0.0,0.0,42.04,76,0.82,163.0,170.99,5.84
2019-05-19,203.01,97,354,0,0,0.0,0.0,17.46,21,301.24,250.0,308.06,14.06
2019-05-19,203.02,38,101,0,0,0.0,0.0,54.37,23,0.49,150.0,188.66,4.34
2019-05-19,203.03,76,337,0,0,0.0,0.0,13.97,34,2183.97,255.0,498.91,9.78
2019-05-19,301.0,47,206,0,0,0.0,0.0,117.26,25,0.77,140.0,152.28,5.96
2019-05-19,302.0,51,205,0,0,0.0,0.0,64.88,36,0.58,179.0,182.1,5.37
2019-05-19,303.0,72,263,0,0,0.0,0.0,35.49,50,0.55,199.5,236.24,7.24
2019-05-19,304.0,63,271,0,0,0.0,0.0,85.08,38,0.7,160.0,191.44,5.84
2019-05-19,305.0,44,198,0,0,0.0,0.0,70.68,27,0.94,220.0,242.23,5.91
2019-05-19,401.0,30,101,0,0,0.0,0.0,29.63,25,1.6,249.5,291.1,5.97
2019-05-19,402.0,4,16,0,0,0.0,0.0,30.0,4,1.79,282.5,232.5,4.5
2019-05-19,403.0,32,129,0,0,0.0,0.0,48.97,31,2.12,194.5,251.06,6.75
2019-05-19,404.01,16,55,0,0,0.0,0.0,26.81,11,1.88,205.0,226.69,8.75
2019-05-19,406.0,46,184,0,0,0.0,0.0,27.33,30,2.95,150.0,202.48,8.52
2019-05-19,408.01,13,55,0,0,0.0,0.0,46.54,8,27.4,225.0,238.23,13.0
2019-05-19,501.01,26,101,0,0,0.0,0.0,46.96,17,2.92,100.5,141.46,9.35
2019-05-19,502.0,36,124,0,0,0.0,0.0,112.03,25,2.77,101.5,118.86,8.72
2019-05-19,503.0,25,85,0,0,0.0,0.0,18.04,16,1.79,150.0,153.88,1.96
2019-05-19,504.0,20,50,0,0,0.0,0.0,90.7,15,1.93,90.5,96.05,5.95
2019-05-19,505.0,17,45,0,0,0.0,0.0,62.0,11,2.39,88.0,90.35,4.94
2019-05-19,506.0,17,65,0,0,0.0,0.0,56.76,13,2.23,120.0,144.06,5.12
2019-05-19,507.0,35,146,0,0,0.0,0.0,118.77,23,2.68,165.0,151.03,7.43
2019-05-19,509.01,37,99,0,0,0.0,0.0,43.7,18,3.75,69.0,91.43,9.54
2019-05-19,510.0,12,49,0,0,0.0,0.0,76.42,8,4.17,125.0,144.0,7.0
2019-05-19,511.01,46,210,0,0,0.0,0.0,25.46,23,5.52,108.5,148.91,10.76
2019-05-19,512.0,42,157,0,0,0.0,0.0,40.05,28,2.38,140.5,153.83,6.05
2019-05-19,601.01,15,63,0,0,0.0,0.0,43.93,13,3.76,140.0,207.73,3.47
2019-05-19,602.0,8,52,0,0,0.0,0.0,40.88,8,3.72,279.5,386.62,4.0
2019-05-19,603.01,30,117,0,0,0.0,0.0,13.6,17,301.88,199.5,279.93,17.63
2019-05-19,604.0,48,178,0,0,0.0,0.0,34.54,38,3.3,158.5,199.21,4.4
2019-05-19,605.01,52,248,0,0,0.0,0.0,22.13,26,3.34,188.5,242.96,12.87
2019-05-19,606.0,121,428,0,0,0.0,0.0,18.39,43,4012.14,250.0,293.07,10.6
2019-05-19,607.0,5,34,0,0,0.0,0.0,92.0,5,2.45,255.0,217.8,4.6
2019-05-19,608.0,38,169,0,0,0.0,0.0,52.39,34,2.82,172.5,269.16,6.11
2019-05-19,610.0,15,88,0,0,0.0,0.0,55.53,10,3.2,149.0,172.13,6.4
2019-05-19,611.01,2,15,0,0,0.0,0.0,115.5,2,6.5,307.5,307.5,8.5
2019-05-19,612.0,77,271,0,0,0.0,0.0,37.49,50,3.03,150.0,186.1,4.62
2019-05-19,701.01,333,1175,0,0,0.0,0.0,24.77,92,2184.08,202.0,246.0,9.46
2019-05-19,702.0,178,678,0,0,0.0,0.0,22.79,46,2183.88,199.0,237.64,10.97
2019-05-19,703.0,112,350,13,0,11.61,0.0,32.63,64,1.93,165.0,206.73,9.46
2019-05-19,704.02,25,89,0,0,0.0,0.0,24.08,13,4344.03,255.0,256.12,8.48
2019-05-19,705.0,73,245,0,0,0.0,0.0,53.52,57,2.48,176.0,215.12,5.93
2019-05-19,706.0,60,160,0,0,0.0,0.0,60.03,32,2.45,155.0,168.1,5.1
2019-05-19,707.0,47,115,0,0,0.0,0.0,57.28,21,21.98,150.0,183.72,4.83
2019-05-19,708.0,62,192,0,0,0.0,0.0,39.06,35,2.76,168.5,199.58,2.44
2019-05-19,709.0,56,169,0,0,0.0,0.0,61.39,31,2.97,145.0,154.21,7.12
2019-05-19,711.01,44,149,0,0,0.0,0.0,42.7,31,2.96,177.5,189.23,7.36
2019-05-19,712.01,29,123,0,0,0.0,0.0,10.14,15,4343.94,292.0,292.14,7.38
2019-05-19,801.0,15,43,0,0,0.0,0.0,22.8,12,4.28,70.0,87.53,4.27
2019-05-19,803.0,6,13,0,0,0.0,0.0,4.0,6,166.93,62.0,83.5,11.0
2019-05-19,804.01,8,29,0,0,0.0,0.0,50.38,7,3.76,147.5,144.88,3.5
2019-05-19,805.0,12,43,0,0,0.0,0.0,49.42,10,3.37,96.5,149.83,8.17
2019-05-19,806.01,18,107,0,0,0.0,0.0,33.33,13,4.25,212.5,367.94,7.28
2019-05-19,808.01,16,64,0,0,0.0,0.0,13.38,13,4.53,61.0,253.69,2.0
2019-05-19,809.0,34,105,0,0,0.0,0.0,17.82,26,4.69,96.5,163.41,3.94
2019-05-19,810.01,32,100,0,0,0.0,0.0,44.69,25,5.13,99.5,128.56,8.19
2019-05-19,811.0,124,540,0,0,0.0,0.0,5.08,24,301.0,207.0,234.35,19.89
2019-05-19,812.0,35,121,0,0,0.0,0.0,48.51,21,5.56,95.0,148.8,9.17
2019-05-19,813.0,22,67,0,0,0.0,0.0,49.45,18,5.79,82.5,106.95,3.41
2019-05-19,814.0,73,317,0,0,0.0,0.0,70.58,37,4.64,139.0,198.36,6.1
2019-05-19,815.0,27,79,0,0,0.0,0.0,28.22,24,5.52,87.0,108.15,5.26
2019-05-19,817.0,21,85,0,0,0.0,0.0,36.76,13,4.9,95.0,107.52,5.71
2019-05-19,818.0,36,57,0,0,0.0,0.0,19.64,11,4.99,40.0,55.53,15.47
2019-05-19,819.0,21,45,0,0,0.0,0.0,8.0,7,5.9,44.0,58.38,12.05
2019-05-19,820.0,6,27,0,0,0.0,0.0,43.67,5,5.57,62.0,114.67,8.0
2019-05-19,821.0,11,52,0,0,0.0,0.0,34.18,8,6.07,82.0,182.64,12.27
2019-05-19,901.0,11,27,0,0,0.0,0.0,26.82,5,7.06,60.0,79.55,17.09
2019-05-19,902.0,8,18,0,0,0.0,0.0,36.5,3,6.23,55.0,53.38,13.88
2019-05-19,903.0,1,2,0,0,0.0,0.0,50.0,1,5.48,80.0,80.0,28.0
2019-05-19,904.0,15,34,0,0,0.0,0.0,8.4,7,5.01,65.0,68.6,9.87
2019-05-19,906.0,12,38,0,0,0.0,0.0,23.25,7,2182.76,57.5,80.83,5.33
2019-05-19,907.0,65,243,0,0,0.0,0.0,27.74,29,4.3,100.0,151.03,12.55
2019-05-19,909.01,8,19,0,0,0.0,0.0,27.62,8,271.38,68.5,79.0,3.88
2019-05-19,910.01,43,122,0,0,0.0,0.0,115.6,22,5.61,80.0,118.7,8.74
2019-05-19,911.0,67,261,0,0,0.0,0.0,41.07,37,4.85,78.0,142.54,8.6
2019-05-19,912.0,14,46,0,0,0.0,0.0,53.21,8,5.04,84.5,100.86,7.86
2019-05-19,913.0,1,7,0,0,0.0,0.0,99.0,1,4.66,85.0,85.0,3.0
2019-05-19,914.0,5,20,0,0,0.0,0.0,22.2,4,5.09,100.0,106.0,4.6
2019-05-19,915.0,33,155,0,0,0.0,0.0,41.09,14,5.47,80.0,108.0,10.79
2019-05-19,916.0,16,35,0,0,0.0,0.0,38.19,6,6.06,55.0,74.94,12.44
2019-05-19,917.0,23,105,0,0,0.0,0.0,29.17,10,28.68,65.0,90.96,12.43
2019-05-19,918.0,20,48,0,0,0.0,0.0,26.35,7,1105.48,49.0,60.15,10.55
2019-05-19,919.0,7,22,0,0,0.0,0.0,39.71,5,7.02,90.0,91.57,12.0
2019-05-19,920.0,13,55,0,0,0.0,0.0,56.38,8,6.68,71.0,123.23,7.0
2019-05-19,921.01,27,111,0,0,0.0,0.0,87.85,16,7.14,110.0,123.56,4.37
2019-05-19,922.0,33,115,0,0,0.0,0.0,50.55,20,7.41,69.0,92.58,6.97
2019-05-19,923.0,7,25,0,0,0.0,0.0,70.0,6,7.52,75.0,134.86,10.43
2019-05-19,924.0,9,26,0,0,0.0,0.0,53.89,3,7.32,82.0,89.11,8.67
2019-05-19,1001.0,3,6,0,0,0.0,0.0,10.33,1,8.26,60.0,59.33,6.33
2019-05-19,1003.0,7,21,0,0,0.0,0.0,23.14,6,8.99,89.0,86.29,18.86
2019-05-19,1004.0,37,106,0,0,0.0,0.0,23.16,13,8.86,50.0,71.22,15.08
2019-05-19,1005.0,26,63,0,0,0.0,0.0,31.85,16,7.88,62.5,86.19,7.46
2019-05-19,1006.01,22,72,0,0,0.0,0.0,62.95,14,7.88,92.5,112.5,6.36
2019-05-19,1006.03,2,4,0,0,0.0,0.0,31.5,2,8.0,85.0,85.0,13.5
2019-05-19,1007.0,5,13,0,0,0.0,0.0,19.4,3,2183.86,59.0,99.0,6.2
2019-05-19,1008.0,20,46,0,0,0.0,0.0,42.1,13,8.36,54.5,65.1,8.9
2019-05-19,1009.0,29,87,0,0,0.0,0.0,19.17,13,9.74,70.0,82.38,10.48
2019-05-19,1010.01,9,23,0,0,0.0,0.0,24.22,4,27.61,52.0,72.56,20.0
2019-05-19,1010.02,13,29,0,0,0.0,0.0,27.62,7,28.23,75.0,66.46,16.15
2019-05-19,1011.01,8,34,0,0,0.0,0.0,100.5,4,9.22,64.5,72.12,10.0
2019-05-19,1011.02,5,18,0,0,0.0,0.0,33.6,3,9.6,52.0,91.2,13.0
2019-05-19,1101.03,45,154,0,0,0.0,0.0,62.04,32,8.24,88.0,115.2,3.62
2019-05-19,1102.01,8,23,0,0,0.0,0.0,27.62,5,9.98,60.5,90.12,7.88
2019-05-19,1103.01,7,29,0,0,0.0,0.0,14.71,6,9.76,149.0,150.43,3.71
2019-05-19,1104.01,5,14,0,0,0.0,0.0,53.2,5,9.72,55.0,73.6,12.0
2019-05-19,1104.03,13,54,0,0,0.0,0.0,38.08,12,10.86,95.0,108.23,11.38
2019-05-19,1105.01,8,14,0,0,0.0,0.0,15.12,5,11.21,67.5,69.38,2.0
2019-05-19,1105.02,34,116,0,0,0.0,0.0,31.53,19,10.37,93.0,113.5,13.88
2019-05-19,1106.01,6,37,0,0,0.0,0.0,30.33,5,10.28,173.5,276.17,10.5
2019-05-19,1106.07,19,61,0,0,0.0,0.0,42.68,17,9.87,85.0,92.74,8.47
2019-05-19,1201.03,25,105,0,0,0.0,0.0,39.96,23,7.35,181.0,212.6,3.96
2019-05-19,1201.04,22,76,0,0,0.0,0.0,56.77,19,7.71,117.5,149.09,1.95
2019-05-19,1201.05,12,55,0,0,0.0,0.0,22.25,11,7.91,147.5,246.58,7.58
2019-05-19,1202.01,50,196,0,0,0.0,0.0,33.22,37,7.27,140.5,148.76,4.6
2019-05-19,1203.01,68,213,0,0,0.0,0.0,32.06,41,6.34,88.0,112.96,6.35
2019-05-19,1204.0,66,260,0,0,0.0,0.0,45.59,56,6.81,149.5,168.5,4.33
2019-05-19,1205.0,23,89,0,0,0.0,0.0,58.43,18,5.83,90.0,123.7,2.43
2019-05-19,1206.0,37,105,0,0,0.0,0.0,60.73,33,6.19,108.0,132.81,5.24
2019-05-19,1207.0,21,62,0,0,0.0,0.0,5.62,19,6.23,110.0,145.43,6.86
2019-05-19,1301.0,17,56,0,0,0.0,0.0,12.18,15,12.41,100.0,117.53,8.06
2019-05-19,1302.0,7,32,0,0,0.0,0.0,52.57,7,11.32,125.0,147.86,7.29
2019-05-19,1303.0,16,43,0,0,0.0,0.0,35.06,9,12.03,60.0,92.62,7.44
2019-05-19,1304.02,15,48,0,0,0.0,0.0,48.2,8,13.11,80.0,96.8,16.0
2019-05-19,1304.04,8,21,0,0,0.0,0.0,43.38,6,13.3,46.0,65.12,10.75
2019-05-19,1304.06,5,9,0,0,0.0,0.0,0.6,4,14.02,60.0,73.8,11.8
2019-05-19,1401.02,2,2,0,0,0.0,0.0,3.0,1,50.07,40.0,40.0,22.0
2019-05-19,1401.05,7,15,0,0,0.0,0.0,25.29,6,11.84,51.0,49.86,3.14
2019-05-19,1401.06,6,16,0,0,0.0,0.0,25.83,3,11.19,51.5,66.0,7.83
2019-05-19,1401.07,1,7,0,0,0.0,0.0,99.0,1,12.98,135.0,135.0,6.0
2019-05-19,1402.01,10,28,0,0,0.0,0.0,8.0,3,14.96,44.0,52.4,1.5
2019-05-19,1402.02,13,41,0,0,0.0,0.0,36.69,11,13.87,75.0,77.92,11.15
2019-05-19,1403.0,12,43,0,0,0.0,0.0,33.83,10,12.21,71.5,117.08,10.92
2019-05-19,1404.0,20,54,0,0,0.0,0.0,23.75,12,26.96,64.0,94.0,12.65
2019-05-19,9811.0,4,14,0,0,0.0,0.0,3.25,3,8.54,93.5,157.0,5.25
2019-05-19,9812.01,1,20,0,0,0.0,0.0,78.0,1,4.0,1170.0,1170.0,4.0
2019-05-19,9812.02,6,25,0,0,0.0,0.0,17.67,6,12.82,190.0,271.5,4.0
2019-05-19,9813.0,6,18,0,0,0.0,0.0,67.0,6,2.61,111.5,116.83,6.5
2019-05-19,9815.01,19,58,0,0,0.0,0.0,18.21,14,3.73,195.0,245.58,11.26
2019-05-19,9817.0,3,8,0,0,0.0,0.0,52.33,3,1.06,220.0,220.0,2.0
2019-05-19,9818.0,51,174,0,0,0.0,0.0,4.88,22,2179.68,209.0,245.59,12.75
2019-05-24,102.03,1,5,0,0,0.0,0.0,33.0,1,302.75,298.0,298.0,0.0
2019-06-14,1.0,98,272,0,0,0.0,0.0,21.35,45,21.15,144.5,263.44,6.03
2019-06-14,2.01,31,82,0,0,0.0,0.0,47.03,19,8.87,55.0,74.87,6.74
2019-06-14,2.02,12,35,0,0,0.0,0.0,13.33,10,8.24,76.0,130.0,7.67
2019-06-14,3.01,26,73,0,0,0.0,0.0,27.23,18,9.27,80.0,97.54,11.19
2019-06-14,3.02,34,132,0,0,0.0,0.0,30.65,20,9.28,97.5,105.94,5.62
2019-06-14,4.01,26,69,0,0,0.0,0.0,33.62,21,7.82,77.5,101.69,5.04
2019-06-14,4.02,21,84,0,0,0.0,0.0,49.52,15,8.32,120.0,156.19,10.0
2019-06-14,5.02,32,104,0,0,0.0,0.0,17.03,19,2176.7,117.0,146.62,7.28
2019-06-14,5.03,23,86,0,0,0.0,0.0,20.26,18,7.9,125.0,122.17,5.26
2019-06-14,5.04,35,108,0,0,0.0,0.0,29.6,29,7.7,80.0,95.26,5.06
2019-06-14,6.01,31,83,0,0,0.0,0.0,19.13,24,7.3,60.0,92.06,4.1
2019-06-14,6.02,30,82,0,0,0.0,0.0,15.27,27,7.0,86.0,99.57,4.57
2019-06-14,7.01,55,212,0,0,0.0,0.0,33.44,37,6.81,120.0,258.64,7.24
2019-06-14,7.03,26,63,0,0,0.0,0.0,19.88,23,5.98,67.0,86.69,2.58
2019-06-14,7.04,49,122,0,0,0.0,0.0,24.82,34,6.3,85.0,101.86,8.96
2019-06-14,8.02,101,348,0,0,0.0,0.0,35.38,56,6.2,90.0,165.08,6.82
2019-06-14,8.03,10,37,0,0,0.0,0.0,11.1,9,347.08,93.5,118.9,5.6
2019-06-14,101.03,12,23,0,0,0.0,0.0,16.08,9,3.92,147.5,156.17,10.92
2019-06-14,101.04,65,242,0,0,0.0,0.0,34.54,41,3.08,200.0,242.48,7.51
2019-06-14,102.03,150,604,0,0,0.0,0.0,17.66,33,302.8,249.5,279.76,17.31
2019-06-14,102.04,72,224,0,0,0.0,0.0,19.01,29,1387.85,199.5,243.89,13.04
2019-06-14,103.0,5,13,0,0,0.0,0.0,209.0,4,4.58,112.0,140.4,7.0
2019-06-14,104.03,33,86,0,0,0.0,0.0,24.76,28,2.98,165.0,171.42,4.97
2019-06-14,104.04,20,62,0,0,0.0,0.0,12.85,19,3.17,110.0,174.0,4.15
2019-06-14,104.05,14,39,0,0,0.0,0.0,39.5,13,3.32,152.0,160.21,4.71
2019-06-14,104.08,11,31,0,0,0.0,0.0,12.91,11,3.67,114.0,128.73,2.82
2019-06-14,105.0,55,187,0,0,0.0,0.0,38.16,28,2.75,199.0,222.02,9.84
2019-06-14,106.0,132,519,0,0,0.0,0.0,16.84,40,3113.65,299.0,589.98,8.05
2019-06-14,107.01,79,272,0,0,0.0,0.0,41.39,38,2.5,215.0,251.24,5.18
2019-06-14,107.02,36,106,0,0,0.0,0.0,18.58,28,1.96,164.5,211.72,7.08
2019-06-14,108.01,34,103,0,0,0.0,0.0,66.74,30,1.68,204.5,234.03,5.74
2019-06-14,108.02,60,204,0,0,0.0,0.0,38.85,42,2.58,204.0,260.35,9.25
2019-06-14,201.01,96,302,0,0,0.0,0.0,45.34,67,0.95,180.0,230.27,6.91
2019-06-14,202.0,103,340,0,0,0.0,0.0,44.15,74,0.82,160.0,169.62,6.78
2019-06-14,203.01,101,369,0,0,0.0,0.0,17.3,21,301.24,250.0,308.88,11.59
2019-06-14,203.02,38,101,0,0,0.0,0.0,56.89,23,0.49,150.0,188.66,5.24
2019-06-14,203.03,82,365,0,0,0.0,0.0,14.93,38,2184.12,250.0,476.79,9.09
2019-06-14,301.0,47,202,0,0,0.0,0.0,119.94,25,0.78,140.0,149.74,8.06
2019-06-14,302.0,57,223,0,0,0.0,0.0,67.35,38,0.57,175.0,178.49,7.12
2019-06-14,303.0,76,276,0,0,0.0,0.0,35.68,53,0.55,200.0,254.68,7.78
2019-06-14,304.0,67,291,0,0,0.0,0.0,87.37,38,0.7,160.0,211.87,7.82
2019-06-14,305.0,41,190,0,0,0.0,0.0,75.24,26,0.92,225.0,251.34,7.63
2019-06-14,401.0,29,95,0,0,0.0,0.0,31.17,25,1.61,249.0,293.0,5.79
2019-06-14,402.0,5,18,0,0,0.0,0.0,36.0,5,1.92,250.0,215.0,4.2
2019-06-14,403.0,35,140,0,0,0.0,0.0,46.69,34,2.1,175.0,214.71,7.11
2019-06-14,404.01,16,55,0,0,0.0,0.0,28.12,11,1.88,204.5,222.0,8.69
2019-06-14,406.0,44,174,0,0,0.0,0.0,29.64,30,2.87,150.0,209.18,7.05
2019-06-14,408.01,13,53,0,0,0.0,0.0,49.0,8,27.39,225.0,238.23,8.0
2019-06-14,501.01,27,103,0,0,0.0,0.0,49.19,16,2.93,100.0,140.63,10.44
2019-06-14,502.0,37,126,0,0,0.0,0.0,113.62,26,2.79,100.0,117.65,9.54
2019-06-14,503.0,27,94,0,0,0.0,0.0,18.0,18,1.81,150.0,152.0,3.63
2019-06-14,504.0,22,53,0,0,0.0,0.0,86.41,17,1.93,90.5,93.91,6.18
2019-06-14,505.0,23,55,0,0,0.0,0.0,48.48,12,6.06,79.0,89.22,8.04
2019-06-14,506.0,19,69,0,0,0.0,0.0,59.0,14,2.24,111.0,133.0,6.47
2019-06-14,507.0,34,144,0,0,0.0,0.0,125.65,22,2.68,166.0,153.76,8.56
2019-06-14,509.01,41,113,0,0,0.0,0.0,43.56,18,3.86,69.0,94.2,11.41
2019-06-14,510.0,14,54,0,0,0.0,0.0,74.14,10,4.25,125.0,138.79,9.64
2019-06-14,511.01,40,163,0,0,0.0,0.0,29.42,21,5.57,100.0,126.55,12.02
2019-06-14,512.0,37,139,0,0,0.0,0.0,48.59,27,2.31,150.0,159.73,5.7
2019-06-14,601.01,14,49,0,0,0.0,0.0,51.07,12,3.81,132.5,194.0,4.29
2019-06-14,602.0,7,51,0,0,0.0,0.0,49.57,7,3.7,370.0,433.29,2.43
2019-06-14,603.01,30,117,0,0,0.0,0.0,14.57,17,301.88,199.5,279.6,15.63
2019-06-14,604.0,51,190,0,0,0.0,0.0,35.37,39,3.24,150.0,195.59,6.02
2019-06-14,605.01,52,228,0,0,0.0,0.0,24.19,25,152.65,187.0,236.0,12.85
2019-06-14,606.0,119,416,0,0,0.0,0.0,17.63,41,4012.14,250.0,317.63,14.02
2019-06-14,607.0,5,34,0,0,0.0,0.0,94.6,5,2.45,255.0,217.8,8.0
2019-06-14,608.0,41,195,0,0,0.0,0.0,54.41,34,2.81,160.0,257.95,7.46
2019-06-14,610.0,15,88,0,0,0.0,0.0,58.13,10,3.2,149.0,172.13,9.07
2019-06-14,611.01,2,15,0,0,0.0,0.0,118.5,2,6.5,307.5,307.5,9.5
2019-06-14,612.0,73,256,0,0,0.0,0.0,42.04,46,3.13,144.0,185.96,5.51
2019-06-14,701.01,330,1195,0,0,0.0,0.0,25.22,91,2184.06,206.0,249.9,12.65
2019-06-14,702.0,179,679,0,0,0.0,0.0,22.63,46,2183.89,199.0,237.5,13.87
2019-06-14,703.0,95,293,12,0,12.63,0.0,38.28,60,1.96,150.0,197.13,9.98
2019-06-14,704.02,27,102,0,0,0.0,0.0,22.04,14,2184.04,290.0,263.15,9.07
