pad_scraped,pad_Census Tract (2010),pad_Count Listings,pad_Med. Price/mo.,pad_Avg. Price/mo.,pad_Avg. Beds,pad_Med. Price/mo./Bed,pad_Avg. Price/mo./Bed
2017-06-18,1.0,382,2800.0,3238.34,2.4,1166.41,1349.01
2017-06-18,2.01,246,2750.0,2794.25,3.05,900.8,915.29
2017-06-18,2.02,124,3150.0,3202.32,3.48,904.17,919.19
2017-06-18,3.01,127,2800.0,3061.97,3.25,861.02,941.57
2017-06-18,3.02,113,2700.0,3062.57,3.41,792.47,898.88
2017-06-18,4.01,538,2295.0,2615.88,2.35,975.28,1111.65
2017-06-18,4.02,178,2875.0,3171.18,2.98,965.57,1065.04
2017-06-18,5.02,396,2200.0,2575.62,2.06,1067.65,1249.93
2017-06-18,5.03,401,2150.0,2481.6,2.13,1009.54,1165.25
2017-06-18,5.04,738,2442.5,2718.51,2.45,996.99,1109.66
2017-06-18,6.01,201,2995.0,2916.3,2.99,1001.66,975.33
2017-06-18,6.02,486,2100.0,2540.95,2.21,951.16,1150.89
2017-06-18,7.01,679,2050.0,2354.38,1.9,1076.53,1236.37
2017-06-18,7.03,613,1960.0,2533.83,1.91,1026.03,1326.42
2017-06-18,7.04,728,2500.0,2769.04,2.38,1049.6,1162.55
2017-06-18,8.02,831,3000.0,3188.7,3.05,983.43,1045.29
2017-06-18,8.03,54,3175.0,3247.11,1.11,2857.5,2922.4
2017-06-18,101.03,14,2500.0,4634.64,1.93,1296.3,2403.15
2017-06-18,101.04,149,2800.0,3130.12,1.47,1905.02,2129.63
2017-06-18,102.03,683,2200.0,2782.36,0.98,2239.34,2832.12
2017-06-18,102.04,211,2900.0,3328.44,1.72,1685.67,1934.71
2017-06-18,103.0,108,2550.0,2606.2,1.13,2257.38,2307.13
2017-06-18,104.03,364,2500.0,2781.72,1.28,1952.79,2172.85
2017-06-18,104.04,531,2650.0,2912.85,1.55,1707.71,1877.09
2017-06-18,104.05,110,2650.0,3022.45,1.87,1415.05,1613.93
2017-06-18,104.08,114,2300.0,2373.72,1.31,1759.73,1816.13
2017-06-18,105.0,131,3025.0,3375.14,1.59,1905.17,2125.69
2017-06-18,106.0,104,3550.0,4294.53,1.22,2907.09,3516.78
2017-06-18,107.01,114,2500.0,3137.91,0.95,2638.89,3312.24
2017-06-18,107.02,79,3200.0,3884.71,1.38,2319.27,2815.52
2017-06-18,108.01,54,3000.0,3570.04,1.17,2571.43,3060.03
2017-06-18,108.02,106,2900.0,3135.04,1.12,2583.19,2792.55
2017-06-18,201.01,55,2600.0,3166.11,1.15,2269.84,2764.06
2017-06-18,202.0,109,2150.0,2452.04,0.96,2231.9,2545.45
2017-06-18,203.01,27,2915.0,4280.93,1.19,2459.53,3612.03
2017-06-18,203.02,57,2750.0,3368.74,1.04,2656.78,3254.54
2017-06-18,203.03,74,2992.5,3610.82,1.27,2355.8,2842.56
2017-06-18,301.0,84,2797.5,2925.25,1.77,1577.11,1649.13
2017-06-18,302.0,108,2750.0,3009.1,1.68,1640.88,1795.49
2017-06-18,303.0,106,2987.5,3704.83,1.64,1819.97,2256.97
2017-06-18,304.0,93,2700.0,2849.52,1.89,1426.7,1505.71
2017-06-18,305.0,66,2700.0,3134.3,1.73,1563.16,1814.6
2017-06-18,401.0,5,2800.0,2699.0,1.6,1750.0,1686.88
2017-06-18,403.0,21,2575.0,3135.14,2.1,1228.98,1496.32
2017-06-18,404.01,3,2445.0,2730.0,1.33,1833.75,2047.5
2017-06-18,406.0,58,3100.0,3775.59,2.28,1362.12,1658.97
2017-06-18,408.01,22,2950.0,3355.68,1.14,2596.0,2953.0
2017-06-18,501.01,13,2500.0,2690.92,3.08,812.5,874.55
2017-06-18,502.0,26,2375.0,2534.42,2.54,935.61,998.41
2017-06-18,503.0,13,2400.0,2280.38,1.31,1835.29,1743.82
2017-06-18,504.0,15,2700.0,2679.33,3.13,861.7,855.11
2017-06-18,505.0,19,2500.0,2570.53,2.63,950.0,976.8
2017-06-18,506.0,12,2975.0,3027.08,2.83,1050.0,1068.38
2017-06-18,507.0,15,2100.0,2003.0,1.6,1312.5,1251.88
2017-06-18,509.01,14,2675.0,3089.79,3.29,814.13,940.37
2017-06-18,510.0,10,2437.5,2354.6,2.6,937.5,905.62
2017-06-18,511.01,13,3200.0,3254.92,3.85,832.0,846.28
2017-06-18,512.0,34,2525.0,2623.38,2.71,933.15,969.51
2017-06-18,601.01,8,4025.0,3918.75,2.88,1400.0,1363.04
2017-06-18,602.0,5,2750.0,2820.0,2.0,1375.0,1410.0
2017-06-18,603.01,23,4750.0,4343.48,3.48,1365.62,1248.75
2017-06-18,604.0,29,2700.0,3039.59,2.45,1102.82,1241.52
2017-06-18,605.01,21,3000.0,3206.38,1.71,1750.0,1870.39
2017-06-18,606.0,99,3700.0,4559.11,1.45,2543.75,3134.39
2017-06-18,607.0,1,4400.0,4400.0,3.0,1466.67,1466.67
2017-06-18,608.0,23,3300.0,3400.3,2.04,1614.89,1663.98
2017-06-18,610.0,6,4897.5,5361.17,2.33,2098.93,2297.64
2017-06-18,611.01,1,3500.0,3500.0,4.0,875.0,875.0
2017-06-18,612.0,46,2972.0,3426.33,1.41,2103.26,2424.78
2017-06-18,701.01,188,3855.0,5119.35,1.42,2714.38,3604.64
2017-06-18,702.0,112,3877.5,5288.46,1.27,3058.31,4171.18
2017-06-18,703.0,88,2837.5,3253.11,1.5,1891.67,2168.74
2017-06-18,704.02,26,3744.5,4215.5,1.38,2704.36,3044.53
2017-06-18,705.0,53,2400.0,2449.43,1.21,1987.5,2028.44
2017-06-18,706.0,25,4000.0,4306.4,1.48,2702.7,2909.73
2017-06-18,707.0,38,4106.5,4068.13,1.26,3250.98,3220.6
2017-06-18,708.0,98,2950.0,3204.84,1.99,1482.56,1610.64
2017-06-18,709.0,58,2897.5,3163.59,1.62,1787.82,1952.0
2017-06-18,711.01,78,3400.0,3578.59,1.99,1710.97,1800.84
2017-06-18,712.01,77,3450.0,3586.47,1.9,1819.52,1891.49
2017-06-18,801.0,6,2500.0,2445.0,2.5,1000.0,978.0
2017-06-18,803.0,25,1950.0,1989.6,2.08,937.5,956.54
2017-06-18,804.01,18,4200.0,4526.67,2.61,1608.51,1733.62
2017-06-18,805.0,30,2850.0,3423.33,2.6,1096.15,1316.67
2017-06-18,806.01,60,3892.5,3912.37,2.53,1536.51,1544.36
2017-06-18,808.01,33,3185.0,3772.82,2.06,1545.66,1830.93
2017-06-18,809.0,213,3600.0,3761.23,3.21,1121.05,1171.26
2017-06-18,810.01,236,2600.0,2997.71,2.66,978.63,1128.32
2017-06-18,811.0,258,2395.0,2866.58,2.43,983.93,1177.67
2017-06-18,812.0,19,3450.0,3357.89,3.11,1111.02,1081.36
2017-06-18,813.0,45,2500.0,2674.44,2.98,839.55,898.13
2017-06-18,814.0,45,3575.0,3432.73,3.33,1072.5,1029.82
2017-06-18,815.0,36,2750.0,2803.75,2.97,925.23,943.32
2017-06-18,817.0,27,3100.0,2976.85,3.3,940.45,903.09
2017-06-18,818.0,17,2800.0,2536.47,3.35,835.09,756.49
2017-06-18,819.0,9,2425.0,2497.22,3.78,641.91,661.03
2017-06-18,820.0,2,4800.0,4800.0,6.0,800.0,800.0
2017-06-18,821.0,5,2300.0,2265.0,3.2,718.75,707.81
2017-06-18,901.0,11,1800.0,2045.91,2.45,733.33,833.52
2017-06-18,902.0,4,1737.5,1860.0,1.25,1390.0,1488.0
2017-06-18,903.0,1,1875.0,1875.0,2.0,937.5,937.5
2017-06-18,904.0,3,3900.0,3366.67,3.33,1170.0,1010.0
2017-06-18,906.0,3,1895.0,2065.0,2.0,947.5,1032.5
2017-06-18,907.0,27,3200.0,3596.44,3.3,970.79,1091.06
2017-06-18,909.01,1,3256.0,3256.0,2.0,1628.0,1628.0
2017-06-18,910.01,5,2478.0,2725.6,1.6,1548.75,1703.5
2017-06-18,911.0,14,2700.0,2857.14,3.43,787.5,833.33
2017-06-18,912.0,5,2800.0,2620.0,2.8,1000.0,935.71
2017-06-18,913.0,5,2900.0,2969.0,3.6,805.56,824.72
2017-06-18,915.0,7,3100.0,2742.14,2.43,1276.47,1129.12
2017-06-18,916.0,12,3612.5,3945.83,4.08,884.69,966.33
2017-06-18,917.0,1,2100.0,2100.0,1.0,2100.0,2100.0
2017-06-18,918.0,4,2412.5,2393.75,2.25,1072.22,1063.89
2017-06-18,919.0,1,2075.0,2075.0,3.0,691.67,691.67
2017-06-18,920.0,3,1900.0,1800.0,1.33,1425.0,1350.0
2017-06-18,921.01,7,2775.0,2627.86,2.57,1079.17,1021.94
2017-06-18,922.0,8,2337.5,2405.62,2.0,1168.75,1202.81
2017-06-18,923.0,1,2750.0,2750.0,3.0,916.67,916.67
2017-06-18,924.0,22,3320.0,3194.55,1.86,1781.46,1714.15
2017-06-18,1001.0,1,2400.0,2400.0,4.0,600.0,600.0
2017-06-18,1002.0,1,2100.0,2100.0,3.0,700.0,700.0
2017-06-18,1003.0,1,1495.0,1495.0,0.0,inf,inf
2017-06-18,1004.0,7,2110.0,2030.71,2.14,984.67,947.67
2017-06-18,1005.0,10,2175.0,2165.0,2.5,870.0,866.0
2017-06-18,1006.01,4,2300.0,2300.0,2.5,920.0,920.0
2017-06-18,1006.03,8,1975.0,2226.88,2.25,877.78,989.72
2017-06-18,1007.0,3,2700.0,2566.67,3.67,736.36,700.0
2017-06-18,1008.0,14,2240.0,2435.36,1.86,1206.15,1311.35
2017-06-18,1009.0,6,2400.0,2312.33,2.17,1107.69,1067.23
2017-06-18,1010.01,1,4400.0,4400.0,5.0,880.0,880.0
2017-06-18,1010.02,2,4200.0,4200.0,5.0,840.0,840.0
2017-06-18,1011.01,2,2187.5,2187.5,3.0,729.17,729.17
2017-06-18,1011.02,2,2012.5,2012.5,2.5,805.0,805.0
2017-06-18,1101.03,45,2800.0,2997.33,2.89,969.23,1037.54
2017-06-18,1102.01,2,3804.5,3804.5,2.0,1902.25,1902.25
2017-06-18,1103.01,3,3295.0,3598.33,4.67,706.07,771.07
2017-06-18,1104.01,7,2450.0,2406.43,3.0,816.67,802.14
2017-06-18,1104.03,1,2395.0,2395.0,3.0,798.33,798.33
2017-06-18,1105.01,2,2650.0,2650.0,3.0,883.33,883.33
2017-06-18,1105.02,3,1873.0,1957.67,2.0,936.5,978.83
2017-06-18,1106.01,4,3555.0,3567.5,2.75,1292.73,1297.27
2017-06-18,1106.07,6,2200.0,2354.5,2.17,1015.38,1086.69
2017-06-18,1201.03,7,3600.0,3003.57,2.43,1482.35,1236.76
2017-06-18,1201.04,16,2750.0,2635.0,2.5,1100.0,1054.0
2017-06-18,1202.01,65,2625.0,2899.09,2.66,986.27,1089.25
2017-06-18,1203.01,69,2995.0,3066.17,3.25,922.57,944.49
2017-06-18,1204.0,23,3200.0,3107.35,2.74,1168.25,1134.43
2017-06-18,1205.0,47,3150.0,3260.74,3.32,949.04,982.4
2017-06-18,1206.0,24,3000.0,3108.96,2.96,1014.08,1050.92
2017-06-18,1207.0,29,2400.0,2839.69,1.97,1221.05,1444.75
2017-06-18,1301.0,71,2560.0,2565.49,1.77,1442.54,1445.63
2017-06-18,1302.0,6,2412.5,2345.83,2.33,1033.93,1005.36
2017-06-18,1303.0,5,2800.0,2820.0,3.6,777.78,783.33
2017-06-18,1304.02,6,2050.0,2590.0,2.67,768.75,971.25
2017-06-18,1304.04,9,1995.0,2184.33,2.11,945.0,1034.68
2017-06-18,1304.06,7,1915.0,1852.86,1.43,1340.5,1297.0
2017-06-18,1401.05,4,1825.0,1961.25,2.0,912.5,980.62
2017-06-18,1401.07,5,1950.0,1938.0,1.8,1083.33,1076.67
2017-06-18,1403.0,17,1725.0,2010.59,1.76,977.5,1139.33
2017-06-18,1404.0,6,2050.0,2690.83,1.67,1230.0,1614.5
2017-06-18,9803.0,2,2800.0,2800.0,4.0,700.0,700.0
2017-06-18,9807.0,3,1675.0,1940.0,2.0,837.5,970.0
2017-06-18,9812.02,1,3968.0,3968.0,2.0,1984.0,1984.0
2017-06-18,9813.0,6,2437.5,2554.17,2.83,860.29,901.47
2017-06-18,9815.01,5,3100.0,2960.0,1.6,1937.5,1850.0
2017-06-18,9817.0,8,4250.0,5475.0,2.25,1888.89,2433.33
2017-06-18,9818.0,125,2310.0,2349.4,1.0,2310.0,2349.4
2017-07-18,1.0,401,2800.0,3251.86,2.38,1176.94,1366.87
2017-07-18,2.01,258,2750.0,2810.79,3.1,885.77,905.35
2017-07-18,2.02,157,2995.0,3100.97,3.38,885.53,916.86
2017-07-18,3.01,140,2800.0,3075.29,3.34,839.4,921.93
2017-07-18,3.02,130,2800.0,3195.46,3.55,787.88,899.16
2017-07-18,4.01,569,2300.0,2571.85,2.3,1002.07,1120.51
2017-07-18,4.02,206,2995.0,3336.14,3.15,952.11,1060.56
2017-07-18,5.02,398,2187.5,2624.83,2.13,1027.89,1233.39
2017-07-18,5.03,411,2150.0,2501.65,2.14,1004.15,1168.39
2017-07-18,5.04,757,2490.0,2731.91,2.49,998.9,1095.95
2017-07-18,6.01,188,2845.0,2849.59,2.91,977.81,979.38
2017-07-18,6.02,441,2200.0,2617.07,2.34,941.03,1119.43
2017-07-18,7.01,688,2050.0,2373.69,1.92,1068.48,1237.2
2017-07-18,7.03,548,2000.0,2519.12,1.99,1002.74,1263.02
2017-07-18,7.04,822,2450.0,2683.48,2.24,1093.32,1197.51
2017-07-18,8.02,891,3000.0,3233.4,3.12,962.2,1037.06
2017-07-18,8.03,56,3175.0,3273.02,1.18,2693.94,2777.11
2017-07-18,101.03,17,3300.0,4422.65,1.94,1700.0,2278.33
2017-07-18,101.04,159,2900.0,3059.09,1.53,1889.75,1993.43
2017-07-18,102.03,722,2147.5,2825.65,0.89,2403.87,3162.97
2017-07-18,102.04,192,2800.0,3177.35,1.71,1634.04,1854.26
2017-07-18,103.0,100,2550.0,2660.0,1.14,2236.84,2333.33
2017-07-18,104.03,328,2492.5,2819.86,1.29,1932.72,2186.56
2017-07-18,104.04,511,2650.0,2893.47,1.57,1690.57,1845.89
2017-07-18,104.05,109,2650.0,2979.82,1.81,1466.24,1648.73
2017-07-18,104.08,101,2250.0,2334.65,1.26,1789.37,1856.69
2017-07-18,105.0,109,2900.0,3301.76,1.55,1870.41,2129.54
2017-07-18,106.0,101,3800.0,4623.32,1.36,2801.46,3408.43
2017-07-18,107.01,100,2500.0,3042.36,0.98,2551.02,3104.45
2017-07-18,107.02,79,3100.0,3778.65,1.25,2473.74,3015.28
2017-07-18,108.01,60,2875.0,3379.75,1.2,2395.83,2816.46
2017-07-18,108.02,114,2950.0,3069.45,1.17,2528.57,2630.95
2017-07-18,201.01,50,2872.5,3305.18,1.24,2316.53,2665.47
2017-07-18,202.0,109,2250.0,2566.13,0.99,2270.83,2589.89
2017-07-18,203.01,35,2850.0,4400.8,1.14,2493.75,3850.7
2017-07-18,203.02,64,2800.0,3360.31,1.11,2523.94,3029.01
2017-07-18,203.03,73,2985.0,3707.03,1.32,2269.84,2818.89
2017-07-18,301.0,92,2725.0,2818.62,1.61,1693.92,1752.11
2017-07-18,302.0,105,2750.0,2922.36,1.64,1678.78,1784.0
2017-07-18,303.0,103,3000.0,4033.61,1.76,1707.18,2295.37
2017-07-18,304.0,84,2700.0,2837.2,1.88,1435.44,1508.39
2017-07-18,305.0,63,2700.0,3140.9,1.68,1604.72,1866.76
2017-07-18,401.0,7,3200.0,2861.29,1.86,1723.08,1540.69
2017-07-18,402.0,1,2100.0,2100.0,2.0,1050.0,1050.0
2017-07-18,403.0,18,2925.0,3553.28,2.28,1284.15,1559.98
2017-07-18,404.01,3,2600.0,2846.67,1.67,1560.0,1708.0
2017-07-18,406.0,39,4000.0,3856.21,2.69,1485.71,1432.3
2017-07-18,408.01,28,3244.0,3402.25,1.11,2930.06,3073.0
2017-07-18,501.01,15,2500.0,2741.2,2.93,852.27,934.5
2017-07-18,502.0,21,2500.0,2826.71,2.86,875.0,989.35
2017-07-18,503.0,9,2600.0,2500.0,1.56,1671.43,1607.14
2017-07-18,504.0,17,2700.0,2686.47,3.0,900.0,895.49
2017-07-18,505.0,15,2400.0,2479.67,2.47,972.97,1005.27
2017-07-18,506.0,11,2975.0,2845.45,3.0,991.67,948.48
2017-07-18,507.0,13,1800.0,2003.85,1.31,1376.47,1532.35
2017-07-18,509.01,18,2450.0,2483.33,3.0,816.67,827.78
2017-07-18,510.0,8,2375.0,2390.12,2.75,863.64,869.14
2017-07-18,511.01,25,2900.0,2723.6,3.4,852.94,801.06
2017-07-18,512.0,31,2600.0,2737.1,3.0,866.67,912.37
2017-07-18,601.01,11,4100.0,3727.27,2.82,1454.84,1322.58
2017-07-18,602.0,6,3150.0,3008.33,2.5,1260.0,1203.33
2017-07-18,603.01,25,4700.0,4448.0,3.44,1366.28,1293.02
2017-07-18,604.0,34,2825.0,3153.29,2.44,1157.23,1291.71
2017-07-18,605.01,27,3000.0,3420.85,1.7,1760.87,2007.89
2017-07-18,606.0,114,3600.0,4334.84,1.54,2345.14,2823.84
2017-07-18,607.0,1,4400.0,4400.0,3.0,1466.67,1466.67
2017-07-18,608.0,23,3300.0,3247.83,2.04,1614.89,1589.36
2017-07-18,610.0,3,2750.0,2650.0,1.67,1650.0,1590.0
2017-07-18,611.01,1,3500.0,3500.0,4.0,875.0,875.0
2017-07-18,612.0,34,3030.5,3394.29,1.47,2060.74,2308.12
2017-07-18,701.01,228,4035.0,5686.32,1.47,2738.04,3858.57
2017-07-18,702.0,126,3849.5,5302.43,1.29,2994.06,4124.11
2017-07-18,703.0,122,3282.5,3415.34,1.56,2107.71,2193.01
2017-07-18,704.02,29,3499.0,4239.1,1.41,2474.9,2998.39
2017-07-18,705.0,44,2125.0,2331.14,1.07,1989.36,2182.34
2017-07-18,706.0,31,3500.0,4039.9,1.29,2712.5,3130.92
2017-07-18,707.0,46,4275.0,4215.33,1.28,3333.05,3286.53
2017-07-18,708.0,117,3200.0,3293.97,2.08,1540.74,1585.98
2017-07-18,709.0,67,3000.0,3369.69,1.73,1732.76,1946.28
2017-07-18,711.01,83,3400.0,3633.8,2.0,1700.0,1816.9
2017-07-18,712.01,59,3475.0,3571.58,1.78,1952.62,2006.89
2017-07-18,801.0,6,2785.0,2785.17,2.67,1044.38,1044.44
2017-07-18,803.0,25,1850.0,1961.8,2.04,906.86,961.67
2017-07-18,804.01,18,4200.0,3913.78,2.5,1680.0,1565.51
2017-07-18,805.0,27,3300.0,3921.96,2.56,1291.3,1534.68
2017-07-18,806.01,62,3695.0,3677.5,2.55,1449.94,1443.07
2017-07-18,808.01,34,2980.0,3407.71,1.85,1608.25,1839.08
2017-07-18,809.0,194,3887.5,3835.73,3.34,1163.85,1148.35
2017-07-18,810.01,223,2700.0,3095.22,2.79,968.01,1109.7
2017-07-18,811.0,279,2750.0,3140.05,2.52,1092.95,1247.97
2017-07-18,812.0,15,2900.0,3006.67,2.53,1144.74,1186.84
2017-07-18,813.0,54,2672.5,2771.48,2.96,901.97,935.38
2017-07-18,814.0,46,3587.5,3473.74,3.37,1064.68,1030.92
2017-07-18,815.0,43,2600.0,2803.14,3.0,866.67,934.38
2017-07-18,817.0,26,3050.0,2900.96,3.42,891.01,847.47
2017-07-18,818.0,17,2800.0,2630.59,3.53,793.33,745.33
2017-07-18,819.0,9,2425.0,2450.0,3.78,641.91,648.53
2017-07-18,820.0,1,6800.0,6800.0,8.0,850.0,850.0
2017-07-18,821.0,4,2350.0,4272.75,3.0,783.33,1424.25
2017-07-18,901.0,15,2400.0,2238.33,2.73,878.05,818.9
2017-07-18,902.0,8,1700.0,1723.75,0.75,2266.67,2298.33
2017-07-18,904.0,5,2300.0,2820.0,3.2,718.75,881.25
2017-07-18,906.0,2,2297.5,2297.5,2.0,1148.75,1148.75
2017-07-18,907.0,25,3200.0,3220.0,3.48,919.54,925.29
2017-07-18,910.01,7,3256.0,3206.57,2.0,1628.0,1603.29
2017-07-18,911.0,16,2700.0,2843.75,3.38,800.0,842.59
2017-07-18,912.0,6,2447.5,2465.83,2.5,979.0,986.33
2017-07-18,913.0,5,2900.0,2979.0,3.4,852.94,876.18
2017-07-18,915.0,7,2500.0,2542.14,2.57,972.22,988.61
2017-07-18,916.0,12,3612.5,4091.67,4.42,817.92,926.42
2017-07-18,917.0,1,2100.0,2100.0,1.0,2100.0,2100.0
2017-07-18,918.0,6,2412.5,2262.5,2.33,1033.93,969.64
2017-07-18,919.0,2,1887.5,1887.5,2.5,755.0,755.0
2017-07-18,920.0,6,1800.0,1900.0,1.83,981.82,1036.36
2017-07-18,921.01,10,2712.5,2682.0,2.8,968.75,957.86
2017-07-18,922.0,11,2350.0,2338.18,2.09,1123.91,1118.26
2017-07-18,923.0,2,2500.0,2500.0,3.0,833.33,833.33
2017-07-18,924.0,22,3510.0,3449.64,1.91,1838.57,1806.95
2017-07-18,1001.0,1,2100.0,2100.0,4.0,525.0,525.0
2017-07-18,1002.0,2,2150.0,2150.0,3.0,716.67,716.67
2017-07-18,1003.0,1,2000.0,2000.0,3.0,666.67,666.67
2017-07-18,1004.0,6,2300.0,2335.83,2.33,985.71,1001.07
2017-07-18,1005.0,6,2400.0,2800.0,2.83,847.06,988.24
2017-07-18,1006.01,3,2600.0,2466.67,3.0,866.67,822.22
2017-07-18,1006.03,7,2150.0,2302.86,2.29,940.62,1007.5
2017-07-18,1007.0,4,2500.0,2425.0,3.0,833.33,808.33
2017-07-18,1008.0,9,2130.0,2453.0,2.11,1008.95,1161.95
2017-07-18,1009.0,6,2325.0,2270.67,2.17,1073.08,1048.0
2017-07-18,1010.01,2,3042.5,3042.5,3.5,869.29,869.29
2017-07-18,1010.02,3,4200.0,4630.0,5.33,787.5,868.12
2017-07-18,1011.01,1,2000.0,2000.0,3.0,666.67,666.67
2017-07-18,1011.02,2,2100.0,2100.0,3.5,600.0,600.0
2017-07-18,1101.03,39,2795.0,2875.9,3.03,923.77,950.51
2017-07-18,1102.01,2,2250.0,2250.0,2.0,1125.0,1125.0
2017-07-18,1103.01,3,3295.0,3506.67,4.67,706.07,751.43
2017-07-18,1104.01,8,2295.0,2360.62,3.0,765.0,786.88
2017-07-18,1104.03,2,2222.5,2222.5,2.5,889.0,889.0
2017-07-18,1105.01,3,2600.0,2633.33,3.0,866.67,877.78
2017-07-18,1105.02,3,2500.0,2333.33,2.67,937.5,875.0
2017-07-18,1106.01,4,3555.0,3567.5,2.75,1292.73,1297.27
2017-07-18,1106.07,4,3050.0,3025.0,3.5,871.43,864.29
2017-07-18,1201.03,14,2800.0,2912.5,2.14,1306.67,1359.17
2017-07-18,1201.04,19,2750.0,2793.95,2.68,1024.51,1040.88
2017-07-18,1202.01,62,2622.5,2863.98,2.66,985.42,1076.16
2017-07-18,1203.01,56,3025.0,3054.82,3.29,920.65,929.73
2017-07-18,1204.0,30,2825.0,2810.83,2.47,1145.27,1139.53
2017-07-18,1205.0,49,3000.0,3202.76,3.29,913.04,974.75
2017-07-18,1206.0,26,3000.0,3129.42,3.08,975.0,1017.06
2017-07-18,1207.0,33,2600.0,3045.55,1.82,1430.0,1675.05
2017-07-18,1301.0,96,2490.0,2529.64,1.77,1406.12,1428.5
2017-07-18,1302.0,9,2325.0,2274.89,2.56,909.78,890.17
2017-07-18,1303.0,5,2775.0,2733.0,3.6,770.83,759.17
2017-07-18,1304.02,5,1800.0,2368.0,2.6,692.31,910.77
2017-07-18,1304.04,8,2139.5,2238.75,1.88,1141.07,1194.0
2017-07-18,1304.06,9,1915.0,1863.89,1.33,1436.25,1397.92
2017-07-18,1401.05,11,3400.0,2887.73,2.36,1438.46,1221.73
2017-07-18,1401.07,4,1972.5,1973.75,2.0,986.25,986.88
2017-07-18,1403.0,17,1625.0,2030.47,1.65,986.61,1232.79
2017-07-18,1404.0,5,2200.0,2715.0,1.6,1375.0,1696.88
2017-07-18,9803.0,1,3150.0,3150.0,4.0,787.5,787.5
2017-07-18,9807.0,2,1585.0,1585.0,1.0,1585.0,1585.0
2017-07-18,9812.01,1,6500.0,6500.0,3.0,2166.67,2166.67
2017-07-18,9812.02,1,3968.0,3968.0,2.0,1984.0,1984.0
2017-07-18,9813.0,3,2600.0,2916.67,3.0,866.67,972.22
2017-07-18,9815.01,8,3225.0,4695.75,1.75,1842.86,2683.29
2017-07-18,9817.0,6,4400.0,5883.33,2.33,1885.71,2521.43
2017-07-18,9818.0,131,2185.0,2341.76,0.87,2510.83,2690.97
2017-08-18,1.0,445,2800.0,3177.67,2.24,1249.75,1418.32
2017-08-18,2.01,271,2750.0,2769.45,3.05,902.24,908.62
2017-08-18,2.02,143,2900.0,3116.1,3.39,855.05,918.77
2017-08-18,3.01,160,2700.0,3010.22,3.26,827.59,922.67
2017-08-18,3.02,144,2750.0,3097.36,3.37,816.49,919.63
2017-08-18,4.01,611,2250.0,2545.42,2.28,986.19,1115.67
2017-08-18,4.02,240,3000.0,3375.88,3.18,942.41,1060.48
2017-08-18,5.02,452,2147.5,2553.49,2.09,1029.34,1223.94
2017-08-18,5.03,471,2100.0,2502.52,2.1,1000.1,1191.79
2017-08-18,5.04,837,2495.0,2720.81,2.47,1011.29,1102.82
2017-08-18,6.01,195,2840.0,2802.34,2.81,1012.43,999.01
2017-08-18,6.02,464,2300.0,2642.2,2.38,968.42,1112.51
2017-08-18,7.01,672,2100.0,2408.32,1.96,1069.9,1226.98
2017-08-18,7.03,525,2000.0,2534.71,2.03,986.84,1250.68
2017-08-18,7.04,831,2595.0,2709.98,2.27,1142.18,1192.79
2017-08-18,8.02,916,3090.0,3227.81,3.03,1018.51,1063.93
2017-08-18,8.03,54,3215.0,3339.61,1.2,2670.92,2774.45
2017-08-18,101.03,16,3400.0,4902.19,2.12,1600.0,2306.91
2017-08-18,101.04,170,2932.5,3082.44,1.62,1812.82,1905.51
2017-08-18,102.03,664,2100.0,2344.83,0.89,2367.4,2643.41
2017-08-18,102.04,184,2800.0,2988.08,1.76,1595.05,1702.19
2017-08-18,103.0,88,2575.0,2715.11,1.23,2098.15,2212.31
2017-08-18,104.03,304,2495.0,2762.38,1.35,1845.45,2043.22
2017-08-18,104.04,512,2600.0,2888.46,1.58,1649.57,1832.58
2017-08-18,104.05,99,2550.0,2978.99,1.83,1394.75,1629.39
2017-08-18,104.08,93,2300.0,2378.08,1.35,1697.62,1755.25
2017-08-18,105.0,114,2852.5,3326.38,1.46,1947.22,2270.7
2017-08-18,106.0,95,3600.0,3875.24,1.35,2671.88,2876.16
2017-08-18,107.01,108,2607.5,2964.68,1.06,2448.78,2784.22
2017-08-18,107.02,81,2950.0,3508.46,1.14,2597.28,3088.97
2017-08-18,108.01,76,3000.0,3341.58,1.22,2451.61,2730.75
2017-08-18,108.02,123,2600.0,2893.21,1.1,2368.89,2636.04
2017-08-18,201.01,50,2772.5,3139.1,1.24,2235.89,2531.53
2017-08-18,202.0,106,2275.0,2483.11,1.07,2134.07,2329.29
2017-08-18,203.01,22,2805.0,3405.91,1.27,2203.93,2676.07
2017-08-18,203.02,58,2675.0,3003.02,1.31,2041.45,2291.78
2017-08-18,203.03,66,2915.0,3266.55,1.2,2435.32,2729.01
2017-08-18,301.0,91,2800.0,2898.24,1.8,1553.66,1608.17
2017-08-18,302.0,101,2700.0,2639.34,1.66,1623.21,1586.74
2017-08-18,303.0,106,3000.0,3766.22,1.77,1691.49,2123.51
2017-08-18,304.0,96,2800.0,2907.5,1.89,1485.08,1542.1
2017-08-18,305.0,52,2575.0,3017.88,1.87,1380.41,1617.84
2017-08-18,401.0,6,3250.0,3190.83,2.17,1500.0,1472.69
2017-08-18,402.0,1,2100.0,2100.0,2.0,1050.0,1050.0
2017-08-18,403.0,15,2800.0,2955.67,2.47,1135.14,1198.24
2017-08-18,404.01,2,2970.0,2970.0,1.5,1980.0,1980.0
